time jobId jobSize runtime tasks user peer
122574 256 6 716 371;257;891;939;981;854 1 4
122674 257 1 1089 1089 1 4
122680 258 2 1293 1457;1129 1 4
122961 259 6 908 973;600;1090;998;291;1498 4 11
123456 260 3 1031 1116;1298;678 132 8
124177 261 4 1131 1283;1015;953;1273 248 13
124280 262 6 992 678;218;1217;1465;1112;1265 1 4
124341 263 2 628 687;570 1 4
124650 264 2 1006 919;1092 2 10
124718 265 2 719 952;486 1 4
124813 266 3 936 1219;598;991 5 9
124863 267 10 789 1311;991;600;714;767;920;734;599;807;451 33 13
124868 268 2 1493 1604;1382 1 4
124909 269 5 763 841;847;1086;490;550 34 3
125011 270 5 1011 1241;1282;974;544;1015 7 19
125112 271 2 970 366;1575 1 4
125340 272 1 917 917 5 9
125364 273 5 506 951;748;133;399;299 1 4
125465 274 6 1013 865;357;1448;1341;1548;517 16 12
125668 275 15 784 819;977;1183;1376;1022;507;795;174;608;573;871;479;510;810;1053 4 11
125696 276 5 889 397;985;1551;1119;393 1 4
125909 277 3 621 143;674;1046 1 4
126017 278 2 866 901;832 19 14
126197 279 2 1138 1158;1117 4 11
126204 280 2 1025 363;1687 7 19
126404 281 3 770 1268;879;162 11 10
126682 282 2 878 937;820 1 4
126688 283 3 1097 621;1425;1245 3 11
126719 284 2 1158 1298;1019 1 4
126747 285 5 1157 1656;978;1222;1177;753 26 18
126872 286 1 484 484 2 10
127030 287 7 716 1100;503;821;350;1279;448;513 25 6
127246 288 4 904 1116;968;648;884 80 7
127323 289 2 642 561;723 56 12
127409 290 2 1311 1575;1047 2 10
127439 291 8 1020 627;1464;881;1216;1422;1112;913;523 1 4
127454 292 15 1000 802;1399;1575;1245;675;591;611;438;1168;813;1337;1120;1583;896;746 1 4
128280 293 6 836 833;1135;578;540;1085;848 107 7
128383 294 5 1013 1117;994;814;880;1261 1 4
128459 295 1 779 779 12 7
128473 296 16 915 410;412;1390;477;866;911;1723;1222;86;1094;837;1128;1704;328;1294;755 1 4
128530 297 7 996 598;1422;633;836;1003;1402;1080 1 4
128549 298 2 724 913;534 1 4
128717 299 1 912 912 2 10
128834 300 3 1211 960;1227;1447 209 11
128839 301 2 742 558;927 2 10
128875 302 3 696 484;821;783 12 7
129671 303 2 848 268;1428 18 5
129831 304 1 545 545 1 4
129864 305 3 846 997;169;1373 3 11
130014 306 2 690 623;756 6 19
130031 307 2 1066 1132;1000 1 4
130072 308 4 1216 782;1445;1407;1232 1 4
130343 309 15 845 412;1008;746;518;927;729;1255;420;239;1017;421;1624;1197;1317;845 1 4
130349 310 2 1124 1497;752 1 4
130418 311 2 924 969;879 21 1
131342 312 13 859 561;1036;348;1327;1310;1122;673;1051;611;603;1076;362;1083 1 4
131413 313 11 994 1165;892;827;772;1448;1034;283;1608;804;1078;1025 58 15
131706 314 2 1170 1211;1128 1 4
132153 315 2 1064 1644;484 1 4
132434 316 3 651 312;764;878 7 19
132476 317 3 522 110;759;697 2 10
132515 318 5 856 1493;537;673;1175;400 6 19
132906 319 7 909 794;865;1263;664;1135;511;1128 15 12
133039 320 2 1035 1319;751 3 11
133071 321 3 1149 713;1597;1136 1 4
133444 322 1 1689 1689 12 7
133452 323 8 828 769;1415;304;1435;1474;608;345;277 5 9
133575 324 1 316 316 2 10
133656 325 2 886 1374;398 4 11
133687 326 2 1380 1102;1659 1 4
133693 327 16 1025 1281;1202;1388;713;583;973;601;1327;1070;1325;1069;1316;675;1182;315;1379 22 17
133757 328 2 900 1226;574 3 11
133782 329 28 979 1641;1311;1311;226;721;1093;1235;1730;1062;1248;1070;104;722;529;471;711;952;732;859;461;1495;1411;1556;1048;1164;126;1458;963 28 6
133922 330 4 914 667;785;1672;532 87 17
134019 331 2 426 470;381 46 9
134054 332 3 656 454;972;542 1 4
134161 333 4 680 1424;837;302;157 1 4
134375 334 3 938 786;880;1149 3 11
134590 335 2 990 1051;928 1 4
134618 336 8 822 844;1509;945;542;805;875;332;720 13 4
135040 337 5 1076 1564;1180;704;736;1198 1 4
135106 338 3 1275 1638;1022;1164 1 4
135312 339 6 1026 1491;792;816;895;681;1483 1 4
135632 340 3 1388 1692;1089;1384 87 17
135651 341 5 881 1075;687;1330;940;374 12 7
135685 342 3 523 167;762;639 3 11
136022 343 4 747 724;1520;121;624 2 10
136274 344 7 744 1536;886;944;355;288;763;439 2 10
136293 345 3 984 1230;893;829 6 19
136559 346 2 1092 1318;867 78 7
136565 347 29 956 1379;1134;1022;329;1192;1366;542;910;971;1654;861;1310;477;670;1444;1033;1106;556;1476;402;939;969;485;721;851;834;754;1543;790 1 4
136878 348 7 916 1609;918;800;1146;417;787;737 1 4
137260 349 10 662 241;772;1271;254;944;502;646;376;1107;504 7 19
137592 350 3 823 573;849;1047 2 10
138190 351 2 700 825;575 10 9
138277 352 6 768 455;1259;820;830;772;474 45 19
138303 353 3 895 818;775;1093 51 1
138335 354 2 704 726;683 4 11
138437 355 2 1205 1423;987 3 11
138628 356 12 1022 1446;701;1631;1466;1383;817;1248;143;352;1272;668;1138 1 4
138686 357 9 895 730;958;1486;723;1300;422;1547;292;600 2 10
139066 358 2 952 968;936 1 4
139152 359 1 926 926 62 6
139837 360 4 878 1093;639;1129;651 1 4
140131 361 3 1019 835;1209;1013 97 9
140491 362 7 1162 1150;1124;1242;1385;1338;1334;559 4 11
140580 363 3 777 1586;207;537 1 4
140583 364 2 969 977;961 4 11
140613 365 2 725 981;469 3 11
140865 366 24 806 1134;535;1015;353;1018;338;1223;246;976;1057;1213;767;692;948;1031;655;516;682;996;857;290;1084;841;889 5 9
140896 367 1 1088 1088 11 10
141067 368 11 805 1185;548;1184;1122;759;724;523;576;1142;374;717 25 6
141203 369 20 1036 1030;348;697;1233;815;879;554;1657;1591;634;1289;446;1608;1399;1244;1378;815;1100;1332;678 1 4
141273 370 15 893 1386;1610;911;1082;1196;532;902;453;439;952;1085;796;632;911;511 2 10
141440 371 3 958 760;932;1183 1 4
141527 372 8 899 1601;818;438;1628;660;260;597;1187 1 4
141957 373 11 867 1345;90;682;767;1181;609;1605;666;682;848;1065 102 5
142101 374 2 932 994;869 1 4
142229 375 7 847 1135;587;612;298;1129;1005;1161 1 4
142325 376 2 762 680;843 1 4
142538 377 1 409 409 46 9
142937 378 2 800 883;716 1 4
143162 379 10 825 889;261;1146;741;1128;511;1227;731;698;914 2 10
143853 380 1 948 948 1 4
144373 381 4 1015 859;1023;1643;536 1 4
144389 382 3 965 647;567;1680 9 17
144623 383 3 852 1110;677;769 15 12
144684 384 1 609 609 15 12
144699 385 5 1093 1099;1205;1253;1368;538 1 4
144746 386 3 897 1174;1112;406 2 10
144783 387 2 710 1004;417 1 4
145481 388 8 757 838;759;907;924;1096;728;587;214 16 12
146149 389 9 718 823;860;991;768;202;884;169;874;888 2 10
146200 390 2 1026 948;1103 11 10
146420 391 2 786 1054;517 1 4
146497 392 4 1149 1086;1549;1497;464 3 11
146555 393 4 953 896;1357;761;799 286 18
147433 394 3 817 1465;819;168 94 15
148562 395 5 897 958;512;772;1058;1186 3 11
148781 396 4 829 561;877;1429;449 9 17
148806 397 3 969 1519;1195;192 280 3
148848 398 2 998 1104;892 1 4
148980 399 2 910 856;964 1 4
151373 400 9 861 1425;250;874;890;1223;578;564;945;1000 336 12
151412 401 3 749 997;1015;234 7 19
151560 402 19 939 433;1146;704;933;945;978;1040;764;1163;944;418;642;574;1595;896;887;935;1479;1366 1 4
151829 403 6 954 808;576;907;522;1291;1620 99 1
152036 404 3 634 821;160;920 1 4
152170 405 5 906 972;509;1412;720;916 4 11
152528 406 5 701 810;952;144;577;1021 37 12
152592 407 13 945 1075;1059;1103;717;972;1122;1204;691;1419;514;1203;1052;160 1 4
153144 408 3 857 650;834;1087 1 4
154237 409 5 840 1344;765;454;1046;591 2 10
154597 410 10 684 904;207;565;621;639;750;973;667;867;651 329 9
154854 411 2 1318 1479;1158 7 19
155898 412 5 955 884;1471;643;1481;295 151 17
158054 413 1 1431 1431 33 13
158305 414 6 1104 1430;499;1374;873;1078;1367 3 11
159153 415 2 424 653;194 1 4
159586 416 8 954 627;1043;1271;1279;1478;849;404;682 26 18
159949 417 2 1150 1284;1015 14 11
159995 418 13 962 1081;863;649;1527;651;1179;460;976;1097;945;1170;1307;598 4 11
160090 419 8 971 1055;1206;304;741;778;981;1471;1233 1 4
160176 420 2 892 1434;351 8 17
160510 421 3 976 1262;856;809 1 4
160545 422 7 941 1147;1613;445;1069;607;1032;671 1 4
160687 423 3 1048 1016;753;1375 248 13
166931 424 15 892 1617;1257;1008;123;720;1098;739;688;1149;839;1231;752;986;914;256 291 19
167428 425 6 845 720;449;933;994;867;1106 1 4
167550 426 3 856 923;1143;501 3 11
168092 427 8 814 1151;759;1242;862;464;1342;292;402 4 11
168229 428 4 833 881;989;372;1091 1 4
169080 429 2 1382 1715;1048 1 4
169456 430 4 1061 473;1200;1199;1373 5 9
169508 431 17 1018 1281;1485;973;781;560;1273;458;1729;1147;1402;1059;1182;396;725;555;802;1506 1 4
170420 432 4 980 1074;606;1435;806 3 11
170660 433 2 879 822;936 12 7
172068 434 9 950 836;906;1418;1640;815;164;1440;504;828 4 11
172197 435 5 902 886;1017;794;1393;418 1 4
173037 436 2 840 922;759 84 7
173161 437 2 880 942;818 1 4
173322 438 4 998 657;757;1347;1233 2 10
174496 439 7 907 802;748;869;907;1278;735;1011 3 11
174681 440 3 785 668;545;1142 52 7
177573 441 1 1266 1266 8 17
178229 442 9 870 739;920;511;427;846;1709;1266;703;712 1 4
179391 443 10 852 1458;950;175;326;1632;958;309;362;685;1665 1 4
179691 444 4 847 714;832;857;985 5 9
192794 445 7 908 648;751;1191;676;1016;1047;1025 1 4
192823 446 1 235 235 8 17
192870 447 5 1004 787;918;1024;986;1303 178 13
193265 448 1 853 853 239 13
193510 449 4 1248 1279;906;1396;1410 30 16
193597 450 7 1026 1660;811;1143;824;912;213;1619 5 9
193969 451 18 709 124;572;194;364;847;539;588;797;1044;276;1194;1235;884;443;722;1195;1132;617 2 10
194040 452 6 1015 335;688;999;1463;1026;1581 69 10
194085 453 4 634 511;785;562;680 1 4
194155 454 3 569 390;753;565 1 4
194175 455 9 838 1128;1359;431;1011;312;595;1373;365;971 1 4
194182 456 7 999 1328;1236;934;748;1123;815;807 1 4
194201 457 4 1087 1346;1092;913;998 25 6
194301 458 2 497 249;745 15 12
194344 459 2 800 425;1175 7 19
194376 460 2 1078 1092;1065 7 19
194673 461 10 933 1185;811;1024;1137;1089;1365;1103;589;918;108 8 17
194812 462 5 778 915;824;949;503;698 2 10
194870 463 14 745 859;672;955;1209;459;818;718;780;347;427;575;463;963;1187 3 11
194998 464 4 755 578;496;1075;872 7 19
195027 465 1 1423 1423 14 11
195329 466 4 828 376;134;1380;1423 1 4
195402 467 3 1148 1012;1455;976 2 10
195417 468 6 1016 871;886;1415;1478;855;588 2 10
195438 469 1 1367 1367 71 13
195501 470 1 351 351 3 11
197038 471 2 400 618;182 3 11
197099 472 2 984 1306;663 1 4
197182 473 5 863 466;678;1094;953;1122 2 10
197244 474 2 812 1219;405 89 3
197397 475 5 903 1112;893;1114;344;1050 15 12
197427 476 3 679 568;539;930 2 10
197449 477 2 1109 1246;972 1 4
197573 478 2 1426 1550;1302 2 10
197917 479 4 894 1070;1232;722;554 44 17
198011 480 3 934 1036;858;908 1 4
198211 481 2 1058 1318;798 11 10
198545 482 2 823 511;1135 1 4
198550 483 3 821 894;969;601 20 14
198555 484 2 840 1089;590 7 19
198605 485 7 1092 575;1188;1687;488;1231;1025;1450 38 19
198609 486 10 998 1105;1068;445;1106;949;973;1446;813;1403;671 2 10
198903 487 7 971 1420;1422;1271;482;702;1135;366 1 4
199091 488 3 800 589;665;1145 1 4
199142 489 3 851 461;1466;626 1 4
199255 490 1 646 646 3 11
199537 491 5 1033 1338;981;399;943;1502 13 4
199592 492 4 1067 592;1429;937;1311 4 11
199644 493 6 688 889;820;514;967;853;82 14 11
199670 494 4 390 365;813;135;249 4 11
199726 495 1 987 987 6 19
199746 496 5 971 1263;1233;531;629;1197 9 17
199757 497 9 704 279;795;903;895;976;878;321;438;851 2 10
199890 498 3 682 907;165;975 1 4
200086 499 4 1046 802;1588;1174;621 1 4
200115 500 5 1054 1116;1350;403;1342;1057 135 2
200182 501 3 496 354;226;908 3 11
200188 502 2 952 857;1047 1 4
200195 503 1 1340 1340 4 11
200271 504 2 635 736;534 1 4
200285 505 3 743 490;1174;564 1 4
200921 506 3 998 817;965;1213 10 9
201522 507 2 1317 1554;1080 25 6
202017 508 6 917 1233;860;864;462;979;1106 7 19
202116 509 7 1105 1193;1129;802;1008;875;1403;1327 2 10
202189 510 10 1035 1170;1249;1351;1012;871;1672;511;1074;733;711 10 9
202349 511 3 859 360;925;1291 37 12
202447 512 3 875 1072;1196;356 21 1
202464 513 4 1015 1043;873;1162;981 3 11
202535 514 18 955 1130;636;1583;621;927;762;863;1013;1710;458;1081;991;1316;422;1302;284;1055;1038 1 4
202554 515 4 1231 1579;1138;1392;816 16 12
202583 516 1 908 908 4 11
202637 517 10 879 1041;867;985;973;1287;1331;868;396;540;500 5 9
202666 518 1 1622 1622 149 11
202714 519 2 974 1266;681 1 4
202754 520 3 651 747;483;723 3 11
202873 521 4 537 567;353;933;295 5 9
202956 522 4 832 936;678;1233;480 23 9
203122 523 3 881 874;802;966 2 10
203197 524 1 864 864 1 4
203371 525 1 1489 1489 20 14
203389 526 4 814 186;845;1357;868 2 10
203406 527 1 1062 1062 1 4
203414 528 5 971 1477;815;978;1046;538 10 9
203488 529 22 877 320;1258;1233;824;948;350;715;1267;973;532;1065;354;800;871;365;482;1393;1380;1103;662;853;1551 33 13
203625 530 3 595 436;1179;170 1 4
203642 531 10 784 983;1482;971;645;986;644;1037;528;404;161 2 10
203646 532 3 1198 1478;1144;973 19 14
203774 533 6 958 1554;830;477;628;1133;1129 4 11
203903 534 1 1010 1010 4 11
204146 535 5 914 1252;698;649;1104;868 1 4
204348 536 3 886 617;659;1381 4 11
204487 537 10 1000 1574;1108;1006;1053;533;1294;280;1149;673;1335 5 9
204491 538 2 921 758;1084 2 10
204538 539 7 1046 1288;1430;480;624;865;1146;1490 4 11
204559 540 3 1123 1251;977;1140 3 11
204627 541 4 651 611;329;229;1434 1 4
204658 542 3 962 1689;465;733 7 19
205483 543 1 960 960 1 4
205537 544 3 1198 1113;1176;1304 1 4
205616 545 3 777 995;489;848 4 11
205621 546 6 1057 1493;1168;1213;164;1303;999 3 11
205772 547 3 603 292;983;533 47 11
205836 548 2 478 532;425 1 4
205849 549 1 481 481 1 4
206357 550 4 721 939;433;1264;247 26 18
206675 551 2 999 1361;637 4 11
