time jobId jobSize runtime tasks user peer
45246 78 9 839 367;1259;874;1179;891;372;634;952;1023 1 47
45319 79 8 1042 1024;1214;1180;1158;619;891;1208;1046 2 33
45344 80 2 866 992;741 1 47
45378 81 1 1117 1117 11 11
46068 82 4 1273 1521;1734;1132;706 1 47
46152 83 5 1051 1044;1672;658;842;1038 1 47
46172 84 2 571 503;639 5 10
46201 85 7 779 1252;575;515;1659;817;168;470 1 47
46310 86 3 803 906;1020;484 2 33
46361 87 3 857 668;951;952 15 5
46408 88 1 1268 1268 4 37
46505 89 8 879 1153;1065;752;993;969;1361;365;372 251 29
46566 90 3 656 936;953;80 2 33
46787 91 11 1113 1286;1154;1350;562;1165;755;1169;897;900;1735;1272 82 44
47192 92 8 709 1005;956;1192;280;809;642;235;556 1 47
47198 93 6 745 791;1417;476;246;746;795 2 33
47229 94 16 890 1270;765;1096;1023;560;1631;873;737;241;368;130;1000;1103;1136;1230;1074 1 47
47839 95 3 973 1244;1033;641 97 21
48052 96 15 944 1123;1304;506;714;886;1135;1159;1130;238;1010;1056;1077;1163;705;952 213 48
48162 97 3 1093 1406;936;938 2 33
48450 98 7 947 926;885;841;1320;1040;751;868 9 17
48515 99 3 1021 1078;621;1363 5 10
48773 100 1 255 255 8 5
49021 101 5 728 771;283;947;738;899 2 33
49315 102 2 1184 675;1692 2 33
49337 103 3 656 870;838;259 4 37
49425 104 2 922 780;1064 1 47
49552 105 5 792 1011;758;610;414;1165 11 11
49822 106 3 661 572;517;893 9 17
49909 107 2 691 1089;293 1 47
49962 108 3 1021 1108;678;1276 1 47
50913 109 2 742 286;1197 20 14
51474 110 3 917 407;1016;1327 6 24
51885 111 2 929 1394;464 5 10
52586 112 3 619 1077;407;373 2 33
53427 113 1 1247 1247 1 47
53456 114 3 914 1239;611;891 9 17
53918 115 25 890 1276;1058;1169;933;796;639;361;1519;326;1466;240;739;919;501;1032;1151;1014;1101;885;933;201;1626;754;1075;524 1 47
54141 116 1 491 491 6 24
54169 117 2 330 446;214 4 37
54190 118 4 1022 899;1056;744;1388 3 48
54321 119 8 1152 1713;1059;741;1324;727;1512;1190;948 1 47
57574 120 2 924 204;1644 199 33
57635 121 1 1641 1641 2 33
57781 122 2 596 266;925 14 29
57785 123 3 845 505;1088;943 2 33
57810 124 3 659 568;971;437 2 33
57904 125 38 926 597;677;1007;158;847;583;706;1077;946;929;740;1496;1383;1257;1084;1231;112;1376;859;665;1334;705;907;999;710;527;518;727;1218;1126;1285;651;1167;1544;1393;1040;1081;529 1 47
58071 126 1 1180 1180 1 47
59016 127 1 1121 1121 1 47
59237 128 4 823 164;1289;922;916 1 47
59291 129 1 1371 1371 128 21
59408 130 8 886 709;1301;306;851;1061;977;1014;871 3 48
59526 131 4 1324 1716;1039;1168;1373 12 41
59681 132 1 1111 1111 1 47
59702 133 4 1261 765;1367;1543;1368 42 18
59783 134 2 618 691;546 11 11
59849 135 4 851 914;881;1216;393 6 24
59864 136 2 586 976;196 2 33
60137 137 11 764 671;893;649;1148;677;1062;946;183;1011;438;729 1 47
60299 138 10 945 688;929;262;758;1358;1147;1058;856;823;1567 21 14
60355 139 2 600 416;784 1 47
60582 140 4 773 590;764;1244;493 7 5
60632 141 2 1037 1020;1054 3 48
60651 142 2 913 1058;768 3 48
60666 143 2 434 670;198 6 24
60779 144 3 1256 1191;1497;1080 1 47
60859 145 4 694 541;559;871;807 35 41
61152 146 2 561 574;548 2 33
61237 147 7 756 821;838;720;453;905;870;688 1 47
61262 148 2 1124 1249;999 3 48
61948 149 4 930 899;1381;557;882 4 37
62501 150 19 944 344;1025;1188;1084;1233;1304;1185;687;534;436;1228;1094;1109;1237;811;476;1055;611;1301 15 5
62532 151 4 1506 1719;1333;1402;1572 3 48
62974 152 4 1069 686;1598;645;1346 46 36
63019 153 2 841 1142;540 29 3
63166 154 9 775 654;727;1091;287;874;1411;700;384;847 15 5
63488 155 2 602 501;703 1 47
63540 156 7 854 1336;506;620;579;937;1378;624 20 14
63814 157 3 1045 1111;765;1258 1 47
64112 158 4 700 553;870;688;691 1 47
64170 159 2 640 1059;220 74 36
64985 160 8 1078 1618;824;1469;1539;839;1219;129;991 13 2
65035 161 8 949 1389;488;558;1691;117;1118;1173;1059 1 47
66068 162 3 1262 1361;1413;1013 2 33
66088 163 5 737 940;447;669;927;703 7 5
66142 164 7 715 765;753;1401;461;823;678;123 2 33
66185 165 13 1018 583;1309;1291;1340;968;1133;1489;1176;881;640;681;909;828 8 5
66245 166 3 676 233;860;934 25 4
70297 167 2 892 966;819 30 10
70765 168 3 807 313;412;1695 6 24
71037 169 6 942 807;1216;1031;288;1529;782 17 25
71191 170 1 780 780 1 47
71444 171 1 1153 1153 2 33
73195 172 3 846 957;356;1225 5 10
73206 173 5 881 799;1116;1088;405;998 17 25
76581 174 2 1251 1514;988 5 10
77437 175 2 1024 754;1293 3 48
77508 176 3 1061 751;1384;1048 4 37
77789 177 4 1027 857;959;953;1338 2 33
78642 178 2 948 652;1245 1 47
79430 179 25 942 864;1023;68;1394;1635;592;331;1020;880;442;1452;1128;1292;1078;1266;1237;792;966;598;668;949;1263;1222;797;597 1 47
81416 180 2 842 446;1238 2 33
84511 181 2 958 1352;565 321 37
84647 182 4 845 547;521;994;1319 1 47
85613 183 2 958 1685;231 1 47
85724 184 7 784 1027;722;969;911;299;741;820 11 11
95552 185 2 1365 1277;1453 2 33
95797 186 2 624 648;601 5 10
96165 187 5 722 420;647;1324;594;623 4 37
101483 188 12 815 1029;795;965;88;901;1477;1174;477;389;904;1111;472 12 41
102611 189 4 759 723;956;325;1033 92 36
102743 190 1 1215 1215 287 18
105771 191 71 905 1324;1566;1521;1119;936;984;966;1397;1069;652;1289;1125;1000;1138;309;1024;1057;936;1168;1122;1641;963;278;629;1172;942;556;881;711;464;1103;894;1336;1288;724;177;989;421;1226;638;960;1178;931;167;699;1211;409;1138;876;381;328;1372;700;1608;930;83;1057;892;681;917;1130;474;1022;904;876;892;226;737;894;1060;776 3 48
105818 192 3 899 1282;783;632 34 14
105927 193 1 1477 1477 1 47
106131 194 3 803 725;1031;652 1 47
106142 195 1 1114 1114 1 47
106235 196 3 909 1411;483;832 3 48
106360 197 2 1256 1411;1101 37 25
106878 198 4 1104 869;1668;517;1362 4 37
107182 199 8 777 634;455;1329;328;812;707;1204;749 1 47
107400 200 4 782 601;1092;674;759 1 47
107528 201 2 934 677;1191 1 47
107563 202 14 942 1214;561;1438;1479;627;1394;690;345;680;525;1260;1346;204;1420 6 24
107566 203 3 754 547;372;1343 2 33
107698 204 1 833 833 2 33
107751 205 6 856 1051;521;986;343;987;1247 22 10
107780 206 3 969 607;796;1505 3 48
107920 207 1 874 874 1 47
108026 208 2 1121 603;1639 7 5
108034 209 12 979 501;1153;548;1282;370;1218;1130;936;1197;1543;1593;279 255 3
108056 210 5 835 1615;272;957;1192;141 1 47
108093 211 5 757 537;604;522;1277;844 1 47
108186 212 1 556 556 14 29
108199 213 2 1096 1042;1150 16 48
108211 214 2 1004 466;1543 1 47
108271 215 1 920 920 1 47
108652 216 5 636 450;718;704;541;769 2 33
108815 217 12 874 1068;1347;651;540;1096;665;1685;255;693;1124;710;654 1 47
109868 218 3 935 947;1119;739 26 9
110041 219 3 1038 977;1090;1047 8 5
110080 220 18 777 771;1107;158;865;1260;283;629;1446;625;751;880;1037;329;1179;968;556;630;513 5 10
110387 221 6 1084 936;1232;423;1199;1621;1096 80 4
110575 222 2 1167 1460;874 49 35
110643 223 3 628 1401;179;304 7 5
110794 224 2 648 1158;138 3 48
110850 225 6 1078 1310;815;995;1300;906;1141 2 33
110915 226 2 1198 1439;957 7 5
110955 227 3 1039 1199;853;1064 176 42
110978 228 7 1037 1733;622;603;406;775;1618;1503 197 36
111123 229 4 926 1011;1563;551;578 3 48
111571 230 3 832 1222;942;332 17 25
111626 231 39 859 1176;325;1297;1219;1048;612;757;1471;637;349;636;1478;607;1130;598;1524;559;300;573;344;679;1026;423;850;1036;754;1017;1093;1338;915;1468;480;753;986;787;1041;402;1204;601 1 47
111669 232 2 1231 930;1532 8 5
111769 233 2 800 827;774 26 9
111838 234 5 1006 1380;770;707;1412;763 1 47
111846 235 2 730 376;1085 3 48
111918 236 2 462 545;378 1 47
111989 237 2 762 990;534 1 47
112235 238 3 1274 1054;1307;1461 1 47
112656 239 2 622 621;623 1 47
112691 240 3 766 621;899;778 1 47
112761 241 12 808 1109;672;969;609;298;1461;1030;68;770;1308;1100;297 1 47
112777 242 3 691 1317;225;532 4 37
112793 243 5 874 865;1064;509;594;1338 69 47
112873 244 5 628 554;1066;747;149;623 96 9
112944 245 3 822 1099;1174;193 1 47
113010 246 5 801 1528;719;257;331;1172 8 5
113015 247 2 648 929;366 15 5
113044 248 3 1322 1317;1212;1436 4 37
113121 249 3 807 1265;567;590 214 5
113124 250 23 899 1396;1273;1002;850;1050;1195;827;1328;447;453;940;910;670;1631;930;458;574;426;1147;365;1146;831;820 135 30
113145 251 1 78 78 1 47
113228 252 11 822 630;1491;697;1082;961;225;977;364;639;594;1378 14 29
113252 253 5 1208 1119;965;1225;1345;1388 1 47
113293 254 16 1039 1242;692;629;1145;877;1268;782;892;1006;1567;1112;1031;1396;384;1317;1279 10 23
113304 255 2 683 656;710 83 18
113320 256 9 909 1224;246;962;1099;812;1296;628;934;983 29 3
113394 257 2 856 638;1073 1 47
113746 258 4 490 498;241;828;393 4 37
115154 259 3 697 894;441;756 174 46
115737 260 2 462 435;488 5 10
115747 261 7 812 936;774;758;572;673;1091;877 1 47
115957 262 2 1284 1035;1533 2 33
115975 263 3 575 634;819;273 359 2
116154 264 5 900 1218;1168;346;811;955 53 45
116224 265 3 714 461;837;843 7 5
116229 266 8 936 229;1208;1388;1178;996;710;1182;594 2 33
116454 267 2 549 585;513 2 33
116996 268 4 662 88;555;1209;795 1 47
117006 269 1 1065 1065 22 10
117547 270 6 747 288;1142;956;699;597;798 26 9
117752 271 13 883 1265;1079;445;895;1586;848;714;778;1405;310;578;944;638 12 41
118329 272 9 968 729;779;560;661;1310;1036;1293;879;1465 42 18
118577 273 8 1091 1534;993;1387;763;522;738;1329;1465 2 33
119032 274 7 851 475;900;604;807;455;1426;1290 4 37
119071 275 4 648 456;632;566;938 1 47
119141 276 2 1145 1217;1073 162 33
119177 277 2 1031 748;1314 2 33
119335 278 1 706 706 114 48
119359 279 1 396 396 1 47
119379 280 3 1052 1556;1359;241 2 33
119418 281 4 850 1018;870;522;992 5 10
120393 282 4 848 771;305;1288;1030 1 47
120411 283 5 1126 1740;955;1292;956;685 1 47
120419 284 2 1301 1163;1439 5 10
120629 285 4 1026 732;923;1268;1181 210 17
120911 286 5 967 1533;1200;567;1414;121 1 47
120955 287 2 1226 873;1578 24 24
121159 288 3 990 348;1013;1610 1 47
121163 289 1 1117 1117 6 24
121216 290 2 860 1028;693 2 33
121869 291 9 746 1244;352;635;489;644;1338;379;450;1184 202 34
121923 292 4 826 951;755;521;1077 12 41
122059 293 2 584 481;688 6 24
122837 294 19 879 520;949;1178;1028;779;1001;1202;278;752;1200;1008;750;699;953;648;1346;1096;667;649 1 47
122935 295 2 812 811;813 2 33
122944 296 4 572 1056;110;195;927 5 10
123043 297 3 1068 1340;752;1112 5 10
123152 298 2 886 617;1154 12 41
123168 299 4 742 957;1356;331;324 37 25
123371 300 3 941 976;1002;845 1 47
123478 301 12 900 645;610;1181;814;1159;1251;1203;756;209;1053;800;1122 1 47
123541 302 5 997 911;818;1149;1235;873 157 20
123620 303 3 828 1429;153;902 2 33
123658 304 5 832 1302;441;391;923;1101 5 10
123792 305 4 1161 624;1405;1207;1408 1 47
124276 306 2 776 711;840 120 44
124324 307 5 798 1168;411;1027;717;669 6 24
124355 308 1 1021 1021 4 37
124578 309 6 966 1128;1110;633;723;1456;747 1 47
124660 310 2 711 795;627 4 37
124689 311 16 912 922;1326;884;733;1249;773;1430;779;535;645;1109;796;1042;1063;656;644 1 47
124733 312 2 1123 1678;568 14 29
124772 313 5 941 1446;1230;124;667;1236 7 5
125111 314 4 983 907;915;1361;749 6 24
125534 315 4 1114 439;1397;1603;1019 2 33
125551 316 5 826 366;1639;995;260;868 2 33
125950 317 3 763 344;863;1083 2 33
125985 318 1 878 878 31 37
126000 319 2 900 623;1176 70 28
126615 320 2 489 188;790 287 18
126800 321 11 690 1326;366;1166;425;873;705;1092;496;570;185;382 6 24
126820 322 1 295 295 1 47
127076 323 3 798 935;1226;232 290 3
127331 324 6 784 527;1367;1233;285;583;709 55 12
127352 325 2 732 492;973 1 47
127566 326 10 764 779;705;335;819;512;1010;991;1154;608;726 8 5
127652 327 4 822 630;735;1169;756 1 47
128830 328 3 904 805;829;1077 37 25
129270 329 4 793 1040;357;1058;718 3 48
129294 330 32 922 774;1601;1512;236;571;1130;836;1340;470;1327;944;606;1262;1081;568;367;1153;802;492;1347;756;1075;71;1330;944;1088;1368;1154;692;1218;699;680 1 47
129498 331 5 1088 1087;1192;937;1391;831 16 48
129919 332 4 808 659;1134;926;515 1 47
129931 333 1 831 831 75 3
130456 334 4 936 544;626;1360;1212 9 17
130577 335 7 895 1238;456;739;1095;1124;581;1035 1 47
130612 336 3 962 1118;1225;543 4 37
130654 337 2 898 217;1580 3 48
130667 338 5 814 985;709;1319;186;870 68 11
130680 339 9 996 1121;434;270;1340;991;1690;757;1473;885 2 33
131267 340 9 1049 1111;768;1328;1171;605;1305;1303;524;1327 1 47
131437 341 2 846 730;962 1 47
131449 342 3 893 931;1239;508 3 48
131520 343 4 1230 1015;1628;1315;961 314 12
131531 344 7 825 498;888;1191;863;755;947;636 3 48
131538 345 6 638 258;706;972;632;697;566 221 7
131643 346 2 1210 914;1506 36 20
132622 347 6 952 1268;975;1095;984;920;469 118 13
132776 348 2 1046 1278;815 329 12
132916 349 7 860 1614;558;421;497;395;1544;993 2 33
132974 350 4 588 912;192;547;702 4 37
133046 351 2 1014 993;1034 8 5
133067 352 4 659 361;864;701;709 1 47
133163 353 3 987 1242;1020;698 1 47
133230 354 4 658 521;551;496;1063 2 33
133259 355 1 336 336 1 47
133388 356 1 1651 1651 17 25
133542 357 2 947 1467;427 6 24
133608 358 1 1266 1266 232 24
133683 359 4 1229 805;1220;1469;1421 1 47
134217 360 2 750 605;894 11 11
134227 361 9 760 625;202;955;1239;766;228;952;277;1596 1 47
135535 362 6 822 333;741;684;1293;978;900 2 33
135572 363 3 618 400;692;763 8 5
135641 364 2 528 326;729 29 3
135792 365 2 718 188;1247 1 47
135812 366 4 1021 1114;1008;538;1423 22 10
135829 367 10 1001 772;1075;257;1613;1121;1261;1119;389;1237;1166 2 33
135852 368 2 798 1085;511 9 17
135867 369 4 697 206;1017;945;621 1 47
135900 370 7 1006 752;758;839;1362;942;1715;674 1 47
136069 371 7 887 422;940;949;1211;1202;813;669 2 33
136597 372 59 888 1098;651;785;782;1391;818;234;785;1535;433;964;609;1310;1187;827;621;992;952;1616;1522;1316;1548;470;891;773;1163;767;684;499;841;396;1545;909;688;917;432;1044;573;890;481;414;998;1171;435;714;520;196;712;1224;1049;913;710;812;1350;757;831;909;1267;1463 191 32
136615 373 20 759 1079;1076;721;1000;621;465;1086;152;797;604;1086;943;590;566;960;697;942;452;955;379 2 33
136719 374 13 1089 1066;879;1222;889;1163;850;1507;468;901;1388;1019;1150;1649 11 11
136787 375 40 953 1044;856;437;685;1409;1673;573;1330;618;518;1246;871;626;1273;421;914;416;672;672;875;636;1220;886;258;895;1667;988;98;1291;1586;1409;1062;869;1239;728;1034;502;1598;1629;1407 4 37
136814 376 5 689 1578;701;118;435;613 4 37
138340 377 2 990 1120;859 96 9
138446 378 2 877 921;833 26 9
138719 379 2 346 434;257 5 10
139318 380 10 991 1147;1108;634;1585;1001;805;1427;764;413;1029 2 33
139487 381 3 1377 1381;1398;1353 101 37
139631 382 2 416 229;602 25 4
139884 383 1 1673 1673 158 14
139946 384 3 673 1426;494;99 10 23
139957 385 3 645 223;891;822 2 33
140302 386 1 570 570 108 24
140323 387 4 1119 948;1360;1204;964 1 47
141626 388 5 1073 1169;659;1179;1086;1274 101 37
144064 389 41 814 1045;407;154;955;242;482;952;845;912;715;1478;718;991;645;729;444;1005;1594;459;432;393;735;1615;233;934;401;668;1253;1684;627;450;617;780;556;889;1164;958;512;1070;1432;1197 16 48
144513 390 1 876 876 247 23
144705 391 3 660 260;814;907 4 37
145387 392 6 898 606;1032;320;1152;914;1365 2 33
145584 393 4 1007 1217;704;1095;1012 3 48
145709 394 2 993 1614;372 15 5
145846 395 8 692 534;1064;910;264;382;843;837;706 1 47
145934 396 2 699 591;807 1 47
147170 397 6 982 1175;1127;1081;942;781;785 39 9
147605 398 1 642 642 1 47
147727 399 4 984 1638;972;293;1033 14 29
147798 400 7 764 641;642;1369;1240;364;506;587 2 33
148087 401 1 990 990 1 47
148129 402 3 1332 1472;933;1592 1 47
148707 403 24 782 1133;605;545;1245;453;733;942;284;974;842;1248;758;619;1168;1146;1253;363;93;1304;746;677;300;716;618 4 37
150545 404 1 908 908 2 33
150783 405 3 1011 1106;479;1449 1 47
150799 406 2 805 663;947 9 17
151029 407 6 645 285;1292;626;335;354;980 8 5
151279 408 4 994 1166;1005;1042;763 8 5
151369 409 4 908 353;641;1555;1081 5 10
151535 410 10 861 880;142;996;1219;908;1024;290;950;1145;1055 5 10
152057 411 5 918 1239;1330;417;1103;501 2 33
153653 412 9 855 846;861;1114;684;1222;869;784;763;550 1 47
153697 413 4 1150 1639;1174;825;961 10 23
153840 414 1 789 789 2 33
154548 415 27 822 700;998;975;410;531;563;1396;1307;359;829;419;827;666;482;1189;580;992;699;1239;235;724;1720;855;628;589;1090;1185 1 47
154684 416 3 1189 1545;929;1093 1 47
154866 417 2 1268 1255;1281 4 37
155411 418 6 913 1093;870;1105;262;1457;692 2 33
155800 419 3 1026 477;1044;1557 1 47
155918 420 3 812 477;1524;434 1 47
156124 421 3 878 1146;908;579 1 47
156285 422 5 559 399;1308;354;205;530 1 47
157502 423 2 881 910;852 30 10
157708 424 10 1064 284;1269;1200;1721;1335;1274;849;1123;417;1165 1 47
157741 425 2 1116 1147;1086 20 14
157995 426 6 1158 1538;403;1202;1190;1088;1528 3 48
158602 427 5 842 875;882;1279;905;270 134 10
158755 428 1 603 603 1 47
159185 429 2 664 1239;90 2 33
159524 430 2 1142 1142;1141 2 33
161419 431 5 1207 1237;1362;1660;734;1044 1 47
162697 432 2 915 1576;254 1 47
162730 433 2 496 331;660 2 33
163084 434 4 660 428;739;242;1231 16 48
165567 435 6 732 272;1017;504;775;870;952 2 33
167286 436 5 769 816;568;941;1061;459 5 10
167786 437 5 1097 1339;890;1693;1120;444 1 47
168820 438 9 1011 1306;1536;655;852;730;1135;1530;467;888 1 47
168835 439 31 874 923;1178;171;1101;1348;748;113;1079;1086;977;858;1319;1533;1379;405;626;975;446;1080;308;615;1158;969;787;782;1442;467;448;586;928;1245 38 40
170581 440 2 715 775;655 8 5
170613 441 4 1181 969;1216;1297;1243 9 17
171386 442 3 1166 1261;1095;1142 32 7
173552 443 7 789 753;1039;414;743;777;200;1600 3 48
175204 444 2 1052 1483;620 24 24
180219 445 3 961 897;494;1491 162 33
182154 446 2 759 426;1092 271 21
186455 447 1 1075 1075 1 47
188225 448 9 970 1089;915;675;784;678;979;1112;1427;1067 1 47
192135 449 3 718 871;1054;228 33 13
192147 450 1 728 728 3 48
192162 451 1 1275 1275 2 33
192314 452 5 796 880;149;1272;251;1426 1 47
192353 453 2 1355 1641;1069 17 25
193207 454 3 1195 780;1406;1399 9 17
193338 455 2 625 339;911 2 33
193349 456 3 669 1069;277;661 1 47
193397 457 4 725 591;1083;565;662 3 48
193596 458 11 915 1032;895;1252;1102;471;641;1534;1122;947;708;358 172 42
193709 459 3 907 654;814;1253 11 11
193765 460 5 940 768;747;626;1503;1057 61 2
194191 461 3 984 819;1013;1120 10 23
194208 462 2 1184 1063;1305 5 10
194345 463 1 241 241 2 33
194361 464 3 1127 1158;750;1473 3 48
194400 465 1 1078 1078 136 32
194636 466 5 780 621;1248;806;282;944 119 3
194689 467 9 781 943;645;587;1276;519;553;1460;555;492 3 48
194823 468 2 1104 1097;1111 1 47
195035 469 3 1142 1360;1521;544 5 10
195069 470 2 780 656;903 1 47
195696 471 7 909 1190;815;437;805;1075;999;1041 1 47
195735 472 1 1292 1292 2 33
195747 473 1 749 749 189 8
195806 474 3 1177 1106;1611;814 1 47
196014 475 3 697 778;327;985 2 33
196051 476 2 838 672;1004 1 47
196163 477 14 730 1404;975;292;547;451;742;1057;841;770;993;1123;332;131;558 2 33
196716 478 6 881 780;89;834;1494;1202;886 9 17
197311 479 1 778 778 1 47
198375 480 13 790 397;112;540;812;599;392;1468;653;387;1151;1063;1413;1289 3 48
198421 481 13 1076 578;1422;1399;1019;556;377;1099;1442;803;1186;1309;1115;1684 25 4
198449 482 1 235 235 35 41
198529 483 9 756 1112;590;1073;505;571;152;755;446;1599 1 47
198630 484 7 1160 924;892;1386;1570;1442;1331;578 4 37
198693 485 2 739 527;951 11 11
198732 486 3 945 1054;1232;548 7 5
198797 487 4 1165 1390;646;1369;1255 3 48
200167 488 2 940 904;976 2 33
200517 489 10 897 608;840;639;613;456;652;1487;1044;1213;1416 2 33
200594 490 1 675 675 22 10
200628 491 3 724 387;979;805 155 12
200880 492 6 663 407;323;928;673;1426;220 29 3
200888 493 4 946 649;1041;716;1379 1 47
201739 494 4 665 216;188;1457;800 15 5
201753 495 8 888 1132;1332;1225;841;960;651;789;178 2 33
201858 496 2 912 709;1115 161 24
201971 497 1 316 316 1 47
201997 498 2 748 769;726 8 5
202042 499 10 924 525;1054;581;1284;712;918;750;502;1316;1602 8 5
202049 500 2 732 1018;446 15 5
202127 501 5 836 888;1659;759;628;247 3 48
202226 502 3 983 1215;837;898 1 47
202251 503 1 561 561 1 47
202294 504 2 1190 903;1478 4 37
202371 505 20 807 1062;1450;1064;1010;315;894;1403;876;119;665;1080;1208;935;596;1166;431;544;298;406;626 10 23
202378 506 4 696 620;513;666;986 2 33
202455 507 2 724 772;675 3 48
202816 508 3 795 719;539;1127 43 8
203020 509 4 956 998;829;686;1312 10 23
203180 510 6 1006 1247;591;1076;1422;1035;663 3 48
203218 511 3 895 1189;823;673 1 47
203298 512 2 1122 1468;775 1 47
203356 513 2 872 420;1325 1 47
203371 514 1 799 799 1 47
203488 515 9 1102 446;745;1603;1604;1251;1394;766;631;1478 1 47
203495 516 1 576 576 2 33
203599 517 2 1060 1061;1060 2 33
203646 518 3 989 895;1055;1018 217 20
203689 519 2 584 460;709 1 47
204042 520 2 840 594;1087 1 47
204081 521 2 698 636;759 246 10
204155 522 5 966 1377;963;504;948;1037 2 33
204346 523 4 1069 1247;613;1542;873 3 48
204417 524 31 966 1203;857;1212;1443;1622;869;678;1516;1264;1561;1020;467;672;1150;755;399;934;658;659;797;1299;740;137;1234;1527;1521;396;983;716;1265;396 1 47
204541 525 2 647 391;903 1 47
204545 526 2 646 280;1011 3 48
204549 527 3 799 1108;924;364 16 48
204652 528 3 588 671;292;800 235 47
205211 529 8 1067 1111;1147;969;1091;1238;708;1617;655 3 48
205262 530 2 1060 895;1225 1 47
205356 531 17 988 1209;1590;1018;990;517;1625;1340;784;1079;893;1345;961;289;305;1655;203;995 192 18
