time jobId jobSize runtime tasks user
35332 119 2 625 1256;396 7
35547 120 9 625 773;815;275;741;281;767;109;944;178 1
35657 121 1 625 965 8
36508 126 2 625 938;980 1
36584 127 5 625 1088;1046;676;446;647 10
37219 132 8 625 600;233;311;948;858;82;423;928 1
37719 137 1 625 1280 1
38056 139 1 625 249 1
38858 140 4 625 897;426;563;186 1
39171 143 50 625 107;676;712;483;805;567;713;429;338;313;937;1222;706;524;1447;1035;1055;797;628;88;323;740;75;736;634;1027;229;413;764;230;1067;587;607;572;403;1219;395;516;976;402;406;869;556;92;524;802;463;298;396;394 64
39254 145 2 625 864;142 1
39422 147 1 625 972 1
39690 151 1 625 579 10
40070 155 3 625 608;364;1023 3
40115 156 2 625 208;900 5
40256 158 3 625 1131;900;1086 1
41281 163 4 625 761;521;593;1308 1
41879 167 8 625 771;784;874;456;1494;1050;863;466 1
41905 168 2 625 616;1046 1
42189 170 1 625 1195 1
42290 172 1 625 808 3
42457 173 3 625 168;962;1006 21
42762 177 1 625 880 1
43134 179 1 625 1246 2
43191 180 2 625 544;834 2
43204 181 2 625 241;63 1
43328 183 2 625 544;626 1
44248 187 3 625 1490;526;380 1
44397 188 1 625 614 4
44493 189 2 625 899;818 4
45025 190 3 625 905;525;147 1
45311 193 4 625 1190;452;652;195 14
45338 194 8 625 699;360;675;460;913;210;396;551 1
45379 195 19 625 411;368;770;222;501;853;596;716;1165;241;954;1170;748;403;506;404;1217;407;1134 3
45710 196 4 625 733;650;388;726 2
45912 198 2 625 514;827 2
45951 199 2 625 382;1341 1
45985 200 1 625 77 2
46180 201 1 625 817 1
46522 202 3 625 508;111;927 2
46723 204 2 625 174;395 5
47339 206 18 625 807;1252;760;378;804;112;329;260;483;1102;514;445;1244;1066;106;420;1039;618 39
47377 207 8 625 481;237;743;363;916;445;1116;615 3
48010 208 8 625 578;1118;276;267;628;994;494;1133 42
48830 214 3 625 1233;491;345 1
48893 215 173 625 717;207;331;479;329;827;1035;1374;606;955;814;1126;1092;454;235;309;273;428;851;568;316;573;1155;705;1410;613;861;472;655;464;268;1059;681;254;564;840;609;788;308;641;526;1101;790;1060;648;338;189;723;895;860;268;138;738;955;504;1113;287;61;445;811;196;656;577;448;853;276;827;492;888;1421;689;782;384;230;726;232;531;676;392;1118;166;123;199;427;219;739;175;369;919;1136;809;634;1157;487;507;713;989;450;582;235;275;201;731;848;279;286;929;792;829;400;124;515;268;769;488;566;555;1034;285;882;829;552;745;1155;1192;1083;495;946;387;674;672;1177;752;727;1307;1044;425;1155;682;349;287;744;647;336;908;453;1229;354;679;683;463;348;378;1127;618;345;1125;749;570;1380;223;290;763;364;443;619;847;240;483;618;102;516;868 2
48927 217 4 625 1057;609;548;105 3
49463 219 3 625 1114;305;813 3
52917 227 1 625 299 1
53216 228 1 625 906 1
53490 229 3 625 316;1072;1392 1
53792 231 2 625 740;476 1
53872 233 3 625 269;91;850 9
55323 238 4 625 903;336;807;937 2
55534 242 5 625 395;423;506;166;1319 2
55637 243 5 625 924;833;342;1178;1005 2
56588 244 2 625 160;757 57
56700 245 4 625 180;938;890;364 2
57694 247 2 625 457;584 5
58627 249 1 625 201 5
63518 255 15 625 991;77;685;263;784;1094;637;144;537;1080;545;606;748;440;872 1
63540 256 3 625 250;629;359 1
63547 257 2 625 1090;510 1
63775 258 8 625 628;862;368;528;366;254;212;162 1
64449 259 2 625 692;483 1
64531 260 2 625 423;965 1
64969 263 1 625 793 1
65581 265 1 625 297 7
65629 266 2 625 706;713 1
65720 267 1 625 886 1
66017 269 10 625 346;968;486;1372;1475;679;771;158;242;856 7
66186 270 1 625 735 1
66558 271 5 625 964;272;1353;317;363 1
67797 276 1 625 700 1
67801 277 3 625 985;981;304 1
72861 285 12 625 87;964;683;764;789;196;326;467;1068;247;216;424 1
72888 286 2 625 216;620 19
73159 288 2 625 225;1015 1
75382 290 1 625 589 1
79030 297 1 625 418 3
79406 298 1 625 699 3
79532 299 2 625 1078;728 1
80640 301 6 625 324;303;295;535;187;759 2
83049 306 3 625 129;802;913 2
83547 307 3 625 498;170;750 4
84107 308 4 625 187;288;785;158 4
85087 310 1 625 335 4
102432 317 1 625 406 25
104866 319 2 625 1124;332 9
104953 320 2 625 1061;815 1
104994 321 2 625 329;443 2
105001 322 18 625 262;334;657;754;1086;658;1099;899;949;82;537;571;1143;717;812;307;597;461 1
105370 324 2 625 1268;397 1
105399 325 10 625 445;384;364;753;980;894;739;893;503;78 1
105594 329 3 625 497;361;413 27
105605 330 1 625 135 1
105607 331 2 625 1227;657 1
106338 336 2 625 396;485 1
106413 337 20 625 66;933;924;502;382;449;585;721;627;210;606;698;270;456;544;737;186;1027;453;413 6
106490 338 7 625 1302;1180;886;740;1072;665;205 2
108347 345 1 625 1163 2
108664 347 15 625 1357;667;670;1056;1046;167;910;890;1243;357;872;731;347;866;1025 11
108741 348 8 625 903;327;1009;1155;299;1129;758;533 1
109054 349 4 625 1195;646;1153;430 1
109102 350 1 625 626 2
109372 354 1 625 167 8
109394 355 9 625 778;539;1075;1280;578;213;965;773;703 2
109463 356 2 625 471;267 2
109520 357 2 625 861;632 2
111207 360 8 625 961;990;705;672;638;494;405;1262 3
111719 362 4 625 381;1328;885;705 3
112423 366 1 625 239 1
112441 367 2 625 271;247 1
112740 369 23 625 914;560;525;377;1324;472;633;534;537;268;1346;566;251;594;917;873;1324;763;429;718;594;629;252 37
112760 370 1 625 1091 1
114741 376 5 625 417;1205;913;393;1006 3
114774 377 1 625 81 3
114787 378 4 625 625;758;722;1000 2
114967 381 6 625 478;674;1070;583;846;594 1
115111 383 1 625 325 1
115638 386 10 625 1402;859;545;907;166;588;523;213;621;1207 55
115753 387 2 625 1408;666 4
115869 388 6 625 645;321;1402;580;639;1425 2
115949 389 19 625 536;627;340;117;806;311;581;343;172;1206;510;878;1087;1181;184;576;347;1232;237 4
116335 392 2 625 638;742 8
116657 393 2 625 875;159 1
116887 395 4 625 505;589;274;280 1
116905 396 1 625 278 1
116928 397 2 625 1215;663 3
116991 398 4 625 559;856;1116;433 3
117383 399 1 625 114 11
117514 400 6 625 311;1061;236;1216;629;152 2
117727 401 9 625 510;633;935;171;1194;688;464;995;184 57
117875 402 6 625 312;172;196;548;806;618 2
118225 405 2 625 1010;214 8
118951 409 1 625 264 3
118986 410 3 625 225;61;578 1
119056 411 11 625 352;704;554;642;371;537;294;441;918;1282;1063 3
119117 412 8 625 357;747;1021;853;593;441;424;566 1
119585 413 3 625 490;532;768 2
119995 414 5 625 888;922;1144;594;488 1
120099 415 2 625 866;887 3
120147 416 12 625 157;528;98;123;489;1122;317;740;329;710;721;140 1
120428 417 4 625 228;711;255;369 1
120657 419 1 625 170 6
120702 420 3 625 660;521;642 3
120977 422 4 625 61;167;466;394 2
121006 423 2 625 296;947 1
121253 426 2 625 1009;641 37
121457 427 12 625 460;475;101;896;866;1109;659;251;672;394;546;655 2
121472 428 2 625 578;489 3
121478 429 13 625 935;256;452;1401;881;97;989;800;827;371;1132;465;569 2
121495 430 6 625 329;467;813;800;340;182 7
121888 432 3 625 315;112;544 1
123259 435 2 625 255;599 2
123283 436 5 625 1024;623;265;470;1036 2
123576 438 1 625 1392 3
123692 439 4 625 655;382;978;832 22
124180 441 1 625 538 1
124288 444 6 625 294;1113;968;495;1242;570 1
124844 446 7 625 399;750;572;902;757;1023;588 2
124873 447 10 625 841;425;832;242;467;992;1303;562;526;685 4
124885 448 2 625 1239;1121 2
124891 449 2 625 141;491 1
125452 454 1 625 380 26
125532 455 4 625 234;687;358;841 1
125557 457 39 625 446;400;799;940;716;477;211;545;100;475;735;972;253;1262;911;503;763;638;789;474;850;203;167;1161;312;317;106;600;647;1004;119;424;1014;580;126;515;1473;393;1101 1
125585 458 1 625 451 3
125900 459 5 625 1171;875;1376;871;1062 1
125990 460 2 625 60;994 2
126259 461 6 625 973;839;1060;187;1129;946 1
126296 462 3 625 1023;785;739 2
126310 463 4 625 885;162;511;909 1
127762 465 16 625 661;65;533;286;610;300;1192;340;650;98;217;197;533;686;1076;680 1
128004 468 7 625 685;276;492;450;410;685;1131 11
128888 470 3 625 571;892;269 1
128997 471 1 625 434 1
129118 472 1 625 1018 9
129208 474 4 625 1016;827;298;559 2
129320 475 5 625 1121;594;1072;248;468 24
129945 476 1 625 720 1
130062 477 1 625 406 1
130070 478 2 625 767;325 2
130102 479 3 625 358;756;389 1
130479 480 4 625 370;358;1069;970 1
130764 482 2 625 585;298 1
130794 483 12 625 783;984;406;353;124;155;637;431;520;225;397;593 4
130954 484 5 625 1076;88;379;803;85 1
131991 487 1 625 829 1
133433 488 4 625 998;443;468;702 9
133542 490 3 625 488;1084;369 1
134103 492 5 625 737;277;523;865;669 1
134270 494 1 625 1286 1
134957 496 4 625 399;510;1035;927 55
134988 497 3 625 835;117;584 1
135136 498 4 625 1167;1035;204;237 1
135144 499 1 625 1125 4
137025 500 9 625 297;175;140;1037;156;903;638;402;734 1
137152 501 7 625 428;1143;520;245;600;493;779 1
137274 502 3 625 912;1174;1171 1
137288 503 36 625 1075;574;509;640;406;630;664;450;292;126;274;750;1084;1462;628;1424;106;550;908;387;577;761;717;479;907;1073;1225;494;309;486;819;890;339;1135;272;960 1
137391 504 1 625 493 4
138042 506 9 625 853;952;889;654;608;880;794;880;89 1
141475 513 9 625 612;157;810;1233;602;688;219;430;335 1
141486 514 10 625 964;884;548;432;424;104;731;633;680;922 28
141497 515 2 625 746;891 1
141587 516 2 625 1122;410 1
141969 517 1 625 853 1
142042 518 3 625 769;390;378 2
143245 521 1 625 702 3
143704 524 3 625 1140;1253;1076 6
143752 525 1 625 975 1
144140 526 2 625 1052;681 1
144369 528 1 625 927 1
144411 529 3 625 601;310;1420 1
144461 530 2 625 397;412 1
144739 533 6 625 263;900;436;141;163;849 2
145071 535 2 625 854;547 3
146056 538 20 625 787;535;846;542;586;769;115;469;790;994;540;707;895;312;1189;1029;100;332;531;1138 2
146097 539 3 625 802;606;421 1
146420 541 2 625 777;1020 1
146647 543 3 625 525;607;475 1
146964 546 8 625 545;1374;1281;571;349;373;534;254 6
147521 547 17 625 950;151;1264;464;472;1285;856;291;62;554;460;439;830;744;1383;198;1026 1
147990 549 1 625 364 1
150434 552 3 625 982;1439;363 2
151569 554 4 625 605;717;502;1356 3
153199 556 3 625 870;679;368 3
174671 567 21 625 678;1186;433;529;93;838;244;663;82;1081;1050;586;1278;346;1114;434;354;366;778;501;1069 1
174797 568 2 625 797;86 2
175507 570 6 625 202;139;802;630;1106;1253 1
176011 572 5 625 430;118;840;437;332 1
193790 573 1 625 397 42
194524 579 2 625 929;776 2
194741 580 5 625 543;757;1085;270;487 1
194767 581 3 625 68;1176;1078 4
195025 583 2 625 808;299 1
195856 587 2 625 495;349 2
196303 588 2 625 890;773 5
196566 590 2 625 94;1065 25
198331 597 7 625 492;382;937;143;570;165;225 18
198613 599 4 625 852;288;668;1232 7
198755 602 3 625 271;892;1197 2
199438 604 5 625 926;1074;77;522;1198 61
200368 610 1 625 1207 1
200789 613 2 625 69;546 1
201098 619 4 625 507;282;689;92 1
201154 620 3 625 545;1323;76 52
201385 621 3 625 592;438;144 1
201599 623 1 625 140 1
201616 624 2 625 1023;807 1
201676 625 1 625 189 1
201746 627 1 625 426 1
201826 628 2 625 1118;475 1
202624 633 3 625 346;380;1177 1
203571 639 1 625 663 5
203763 640 3 625 669;761;345 2
203914 641 2 625 738;866 1
204008 645 6 625 863;1463;1491;1216;788;452 4
204102 646 10 625 297;828;521;320;221;308;627;614;1242;620 1
204418 647 3 625 620;286;1213 4
204437 648 2 625 413;339 1
204571 650 11 625 783;633;1016;545;304;1335;671;473;391;1228;1492 1
204628 651 1 625 1034 1
204680 652 1 625 1093 3
204926 653 3 625 149;746;358 13
205178 657 1 625 723 4
205691 658 3 625 1280;829;855 1
205730 660 6 625 472;1056;969;312;1288;298 6
205768 661 4 625 293;463;955;523 1
206176 666 2 625 1097;906 1
206230 667 7 625 211;440;965;601;1228;344;611 2
207295 669 2 625 700;756 1
207433 670 6 625 162;1379;587;652;593;778 61
207563 672 2 625 399;462 1
207971 673 2 625 584;132 3
207980 674 3 625 944;457;504 16
208646 677 2 625 439;615 1
208818 679 3 625 275;548;663 61
208827 680 1 625 351 1
208968 682 1 625 872 1
209902 684 6 625 458;789;535;610;715;428 24
209994 686 2 625 831;601 1
210144 687 4 625 212;438;670;807 1
210904 695 1 625 407 3
211138 698 3 625 694;1048;793 3
211916 699 1 625 325 4
212009 700 1 625 261 1
212020 701 3 625 772;267;431 1
212788 703 3 625 434;484;69 1
212918 705 2 625 477;511 1
213008 706 2 625 408;129 1
213326 708 4 625 955;929;808;384 1
213359 709 1 625 424 1
213722 711 6 625 687;1170;601;927;990;365 1
213843 713 2 625 1001;66 1
213926 714 11 625 295;359;529;431;106;638;414;832;974;321;384 3
214176 716 1 625 789 2
214392 717 2 625 1216;192 1
214432 718 11 625 726;1038;993;322;184;547;516;640;819;768;609 1
214438 719 7 625 277;983;507;905;287;588;1100 1
214472 720 2 625 237;971 1
214923 721 1 625 656 5
215149 722 2 625 961;1040 1
215244 723 5 625 167;921;1272;915;639 1
215366 724 1 625 1022 11
215967 726 3 625 296;74;831 1
216050 727 3 625 697;1077;346 2
216741 733 1 625 906 1
216790 734 8 625 222;295;953;1351;1402;770;370;79 2
216937 735 2 625 1154;638 1
217220 737 2 625 617;727 3
217403 739 2 625 383;586 1
217526 740 1 625 992 1
218316 743 1 625 140 1
218511 744 18 625 876;1104;702;714;331;723;391;353;690;80;69;125;166;703;808;460;462;974 1
221697 747 2 625 668;743 4
225311 756 6 625 802;248;770;698;462;671 1
226296 760 2 625 730;696 7
226323 761 3 625 1342;216;330 1
226795 764 2 625 408;163 1
228661 768 3 625 614;129;728 1
229182 769 2 625 973;223 10
229269 770 4 625 315;885;592;550 3
229889 773 72 625 302;657;513;903;1381;120;379;647;175;1117;249;312;478;1446;468;733;447;517;850;785;278;392;775;590;804;1184;415;200;123;376;476;277;382;601;1047;732;1122;551;174;711;116;947;257;1007;566;151;1001;275;608;1340;1111;1115;1283;451;389;591;644;564;742;876;524;490;1079;461;513;627;1220;694;167;463;1254;488 2
230474 778 3 625 550;779;893 8
230489 779 28 625 319;383;974;71;508;533;279;811;933;926;263;369;436;521;195;186;348;315;354;741;1302;555;382;336;892;187;207;142 6
234098 782 2 625 896;587 1
234332 785 1 625 1401 13
234512 786 2 625 148;664 4
234932 787 3 625 150;337;941 7
235620 790 3 625 816;931;726 24
235774 792 5 625 70;121;702;882;736 4
235935 793 1 625 689 24
240332 799 3 625 1003;337;536 1
241295 803 2 625 590;140 7
242253 806 4 625 547;678;562;907 1
242456 808 2 625 913;994 39
242751 809 10 625 387;719;720;199;66;495;1284;70;1243;961 6
243116 810 9 625 670;839;295;286;506;708;525;591;451 70
247592 814 62 625 808;1008;274;275;555;1191;474;736;595;840;1035;701;788;408;1096;783;472;1004;1079;471;1155;431;569;1019;1490;1228;911;283;607;272;517;585;1284;441;519;1122;714;528;1169;1271;1014;686;420;1007;509;794;1094;344;474;599;682;561;220;317;1074;738;673;911;736;817;1082;87 2
247879 816 1 625 1414 2
248041 817 23 625 174;513;339;404;602;289;396;699;1116;484;1145;417;481;709;959;652;412;661;245;711;829;233;543 1
248845 821 2 625 240;689 1
249422 823 9 625 939;763;292;784;807;1095;420;161;607 15
278234 840 5 625 508;471;1002;1008;198 1
280619 842 12 625 1387;822;660;388;200;150;333;864;896;410;509;603 10
281603 851 1 625 898 24
281785 853 1 625 718 3
281913 857 21 625 217;1008;305;695;682;473;603;1165;587;94;533;270;275;304;634;828;224;762;251;1074;473 3
281978 859 1 625 611 2
282123 861 22 625 482;670;997;531;594;515;601;338;603;411;357;1137;495;1128;250;1342;519;450;285;1327;305;269 36
282701 862 1 625 360 1
283699 868 3 625 596;814;928 1
283719 869 1 625 823 5
283950 871 11 625 692;243;472;1381;1073;130;1157;134;414;895;503 2
284561 874 3 625 1061;154;405 1
284603 875 1 625 270 2
284653 876 3 625 831;660;541 6
284705 877 1 625 1163 3
284712 878 4 625 314;316;1033;433 1
284764 879 2 625 738;740 1
285030 880 1 625 1476 1
285503 884 3 625 1202;857;742 24
285765 885 6 625 796;837;174;314;1064;662 2
286185 886 31 625 607;1423;748;689;241;463;980;548;322;278;305;415;418;1278;228;1015;152;934;529;935;69;101;937;229;473;1050;1239;947;602;717;457 1
287620 890 3 625 1028;483;121 6
287681 891 4 625 555;213;91;285 1
287690 892 2 625 650;184 4
289160 897 15 625 1034;230;339;605;363;739;219;1155;111;632;1003;137;134;446;651 6
289176 898 3 625 870;852;503 15
289297 902 22 625 1166;419;282;115;1091;751;658;91;379;677;583;676;860;995;614;998;433;1126;458;582;217;1099 1
289388 903 5 625 918;525;804;701;191 1
289883 907 2 625 1200;592 1
289963 908 1 625 968 2
290005 910 2 625 118;806 6
290030 911 2 625 95;362 1
290349 913 6 625 593;551;288;1131;644;1114 38
290632 915 1 625 452 2
291832 917 101 625 1389;950;393;251;875;890;989;837;1035;1264;748;896;364;967;390;734;965;421;890;634;958;918;904;308;240;666;988;924;358;194;465;1197;603;872;452;1368;930;576;604;148;520;523;167;838;310;1322;258;385;746;138;342;193;152;316;340;982;515;689;364;138;716;240;984;422;391;924;269;500;1205;914;405;1459;1164;132;817;504;1211;293;333;514;806;586;599;310;1133;468;708;186;1490;721;815;795;142;378;718;1301;431;1111;192;567;139 2
292140 920 4 625 1248;903;953;200 4
292598 923 3 625 386;93;180 1
293766 926 1 625 986 17
294099 927 1 625 399 3
294115 928 3 625 70;793;96 5
294132 929 1 625 726 1
294251 930 8 625 1234;643;591;1194;432;952;688;970 1
294574 934 3 625 585;302;374 24
294618 935 7 625 224;247;734;690;92;996;553 1
294638 936 1 625 600 1
295114 937 17 625 105;1392;864;339;693;1377;1297;447;445;822;630;166;225;476;508;752;1077 1
295321 938 2 625 990;200 1
295404 939 5 625 545;259;499;924;512 2
295659 941 4 625 597;299;407;648 2
295976 944 3 625 736;74;776 1
296066 946 1 625 1025 1
296326 947 4 625 881;398;557;938 1
296429 949 1 625 290 1
296822 951 1 625 633 1
297187 954 6 625 138;93;747;277;442;179 3
297967 956 3 625 765;1070;395 3
298044 959 19 625 360;141;396;617;222;442;472;634;1102;447;684;557;248;198;459;779;908;1125;162 1
299989 960 17 625 233;279;380;560;389;444;672;953;717;956;654;68;757;263;935;473;692 1
300151 962 12 625 171;508;384;102;279;325;995;343;1359;925;599;139 1
300164 963 2 625 1223;490 7
301002 966 7 625 160;668;590;299;241;120;661 16
301061 967 2 625 658;626 1
301224 968 1 625 919 7
301268 970 1 625 1320 12
301289 971 4 625 1022;731;839;875 1
302222 976 11 625 1136;968;81;488;298;653;895;565;450;805;693 12
302264 977 1 625 686 3
302398 979 2 625 428;538 1
302404 980 1 625 1002 1
303003 986 1 625 336 12
303046 987 2 625 668;786 1
303620 991 1 625 464 2
303744 994 2 625 553;994 2
303866 996 3 625 707;1352;881 8
305641 1001 12 625 1152;1100;841;941;531;511;1059;560;859;915;1304;168 1
306145 1002 2 625 514;363 2
306204 1003 3 625 767;621;184 12
306423 1006 5 625 546;339;355;1329;544 1
306434 1007 3 625 127;722;546 1
306657 1010 2 625 852;245 1
306825 1012 1 625 441 1
306853 1013 2 625 535;646 2
307003 1015 3 625 1281;73;332 5
307482 1016 8 625 399;244;235;1184;203;93;752;1249 1
307738 1017 2 625 919;665 2
307857 1018 7 625 782;655;879;1081;719;740;819 1
307964 1020 1 625 1089 1
308405 1022 4 625 947;652;220;171 36
310166 1027 2 625 566;577 1
310194 1028 6 625 938;634;478;634;434;656 1
311834 1032 2 625 501;251 4
312041 1035 5 625 632;431;498;788;1317 4
314554 1038 2 625 715;445 2
315356 1040 38 625 95;1128;873;945;228;353;431;1036;696;882;1051;252;356;968;654;146;441;372;947;445;606;134;370;556;1315;467;521;819;711;679;315;1396;129;554;448;1122;880;1001 8
316936 1044 1 625 126 2
316991 1045 1 625 760 7
317892 1046 3 625 648;623;1172 1
322913 1053 15 625 261;749;890;224;357;917;1049;1447;979;693;791;851;119;63;608 1
323102 1054 4 625 1418;904;598;588 1
323192 1056 4 625 788;644;217;675 1
323279 1057 5 625 1473;1033;123;915;346 1
323365 1058 2 625 354;588 5
325110 1064 1 625 483 23
326562 1070 7 625 453;251;489;334;148;825;758 1
327125 1071 8 625 77;460;1048;71;809;633;64;138 5
328710 1074 5 625 400;1077;717;760;636 4
329082 1075 1 625 816 4
329094 1076 6 625 1063;749;332;161;91;700 4
329405 1077 5 625 401;482;173;803;527 38
329735 1080 1 625 567 2
332528 1083 1 625 102 2
333462 1084 3 625 393;1209;838 2
333631 1085 1 625 621 8
336820 1092 11 625 561;61;424;153;636;433;776;549;815;975;710 1
338044 1094 7 625 755;846;432;985;1049;1275;186 2
339075 1095 3 625 464;579;867 1
340091 1097 5 625 547;590;263;152;642 2
341370 1101 1 625 480 2
342704 1103 1 625 437 13
348642 1105 3 625 784;154;837 1
348759 1106 30 625 1147;547;274;302;537;318;965;265;645;559;164;263;484;312;661;96;905;615;632;672;667;520;960;1335;360;1334;306;529;1181;871 1
350483 1108 1 625 1017 13
350680 1109 3 625 627;1226;833 1
351901 1110 2 625 449;857 11
356589 1116 1 625 703 1
359227 1117 13 625 190;736;600;948;1247;566;760;853;306;1121;333;836;596 11
361294 1119 5 625 592;1182;386;841;182 1
364554 1125 2 625 314;878 8
364585 1126 4 625 737;161;1185;417 3
364608 1127 9 625 310;1084;173;275;410;1110;210;290;350 7
365041 1131 3 625 1042;205;984 4
367038 1134 15 625 693;953;234;191;795;342;759;1019;918;878;645;1242;255;922;1417 17
367457 1136 1 625 335 1
369105 1143 2 625 186;774 1
369228 1144 5 625 237;749;914;449;331 1
369378 1145 3 625 182;949;939 1
369419 1146 2 625 561;520 5
369478 1147 2 625 608;529 1
369641 1150 7 625 256;382;596;469;679;701;624 1
369876 1154 6 625 406;186;753;1180;911;1025 4
370386 1155 2 625 453;237 1
371978 1158 3 625 1119;458;627 4
372897 1167 2 625 825;626 1
372941 1168 2 625 220;427 1
374006 1173 2 625 550;561 1
374067 1174 2 625 1114;278 8
376639 1180 1 625 167 2
377047 1184 4 625 336;1200;105;441 46
377439 1185 40 625 601;900;959;772;509;455;139;511;1309;859;1049;143;377;632;517;1084;863;834;272;1490;293;497;86;810;913;159;398;866;645;627;469;640;787;295;362;527;1208;524;94;847 3
377662 1187 5 625 862;363;458;329;346 1
377934 1189 1 625 144 1
377945 1190 1 625 455 26
378001 1191 1 625 498 1
378021 1192 3 625 925;454;671 1
378619 1193 5 625 982;649;788;364;446 2
378636 1194 4 625 599;792;590;542 4
379518 1196 3 625 649;221;303 3
379696 1197 8 625 668;866;1339;481;96;268;696;584 1
379769 1199 6 625 529;64;549;273;398;1049 1
380161 1201 9 625 713;441;1023;679;599;412;668;771;489 42
380360 1203 5 625 789;885;553;1213;450 2
380795 1204 3 625 389;382;491 1
380937 1205 3 625 969;474;291 1
380995 1206 2 625 298;671 29
381073 1207 2 625 1142;708 2
381235 1209 1 625 1144 7
381311 1211 1 625 1119 1
381635 1213 4 625 736;717;1003;772 5
381644 1214 1 625 146 4
381739 1215 3 625 798;647;934 1
382094 1217 2 625 811;813 1
382284 1219 2 625 573;869 25
382781 1220 1 625 1065 1
382884 1221 1 625 325 1
382902 1222 4 625 1265;176;374;444 5
383222 1226 2 625 506;937 12
383267 1227 6 625 968;465;1303;1188;945;276 1
383308 1228 2 625 1009;192 7
384406 1230 1 625 1035 1
384515 1231 1 625 486 1
385488 1235 3 625 421;666;708 1
385551 1236 6 625 582;569;596;1466;853;988 1
385646 1237 1 625 255 10
385792 1239 1 625 188 6
385815 1240 2 625 987;516 1
386302 1245 2 625 1368;487 1
386791 1246 1 625 65 4
387477 1251 11 625 477;436;483;490;434;761;803;434;1063;653;651 8
388681 1254 5 625 847;539;631;549;710 1
390924 1261 1 625 153 1
391273 1262 1 625 585 1
391343 1263 1 625 215 1
391419 1265 4 625 359;843;1135;144 2
392632 1267 2 625 155;648 2
392705 1268 2 625 778;1135 2
393525 1272 3 625 227;701;572 1
393945 1273 3 625 350;642;733 2
394502 1275 12 625 1094;335;545;1172;847;424;415;766;324;661;608;124 11
396355 1280 14 625 1118;93;115;486;503;324;118;784;433;663;811;866;496;570 1
396777 1283 3 625 454;1186;980 1
396949 1284 11 625 648;754;542;779;716;978;582;113;1225;277;452 4
397011 1285 7 625 252;754;637;194;657;232;613 1
397234 1286 7 625 685;386;154;853;847;989;599 1
397845 1290 4 625 230;604;389;603 1
398567 1291 1 625 440 1
398592 1292 1 625 96 44
399129 1294 3 625 537;808;171 1
400700 1297 2 625 389;384 1
400724 1298 8 625 262;327;542;563;1250;301;673;757 22
402213 1301 2 625 1365;355 1
402743 1303 6 625 522;472;680;1189;358;987 2
404282 1307 3 625 172;213;793 1
404871 1308 9 625 529;465;571;1265;830;1081;1179;1168;922 1
405645 1311 3 625 741;414;330 1
406854 1313 5 625 501;369;463;166;1070 1
411090 1321 1 625 94 1
411547 1322 11 625 753;523;849;538;842;1100;1106;743;365;905;811 1
412839 1324 3 625 797;66;449 1
